Con,Contp,PP,PPName,Reg,AgtId,Ver,Agt,Year,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,Interim,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,ConGen,ConRen,Cons,Polps,PpsGe,PpsGe:St,PpsGe:Sub,PpsEx,PpsEx:St,PpsEx:Sub,PpsOro,PpsOro:St,PpsOro:Sub,PpsOthPr,PpsOthPr:St,PpsOthPr:Sub,PpsVet,PpsVet:St,PpsVet:Sub,PpsAut,PpsAut:St,PpsAut:Sub,PpsInt,PpsInt:St,PpsInt:Sub,PpsOth,PpsOth:St,PpsOth:Sub,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,HrBor,HrTrinc,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrCit,CitGen,CitRights,CitDef,CitOth,HrDem,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrMob,Prot,ProtCiv,ProtGrp,ProtOth,RiOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
Syria/Turkey/United States of America,Government/territory,115,Syrian peace process,Cross-regional,2344,5,Joint U.S.-Turkish Statement on Northeast Syria,2019,17/10/2019,Multiparty signed/agreed,2,2959,InterIntra,Cea,Rel,"The United States of American
The Republic of Turkey",,,SYR,,652,,299,NA,NA,NA,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Sudan,Government,156,Sudan Transition Process,Africa (excl MENA),2376,5,Political Declaration between the Government of the Republic of Sudan and the Sudan Revolutionary Front,2019,21/10/2019,Multiparty signed/agreed,3,4850,Intra,Pre,Prin,"Signatory Parties:

Government of Sudan
Lt. Gen. Mohamed Hamdan Dagalo

Sudan Revolutionart Front
Dr. Elhadi Idriss Yahya

Malik Agar, SPLM-N
Abu Obaida Khalifa Al Taishi, SLM
Ethar Khalil Ibrahim, JEM
Saleh Hamed Ismael, SLFA

Alamin Daoud Mahmoud, UPFLJ
Eltom Shaikh Hajo, DUP-SRF
Mohamed Daoud Mohamed Daoud, Kush Liberation Movement
Musa Seedy Mohamed Ali, Beja Opposition Congress
Nimr Abdelrahman, SLM-TC","Witness
Tut Qaluak Manime
Presidential Advisor on Security Affairs – Chief Mediator","Page 1, General Principles 
3. The Parties reiterate what has been stipulated in the Juba Declaration for Trust-Building and Pre-Negotiation Principles and the need to implement the requirements and measures therein, including establishing joint committees and inclusion of the regional and international community.",SDN,,625,,309,1662,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
South Sudan,Inter-group,107,South Sudan post-secession process,Africa (excl MENA),2379,5,"1st Review of the Marial Bai Agreement on Cattle Seasonal Movement, Wau State",2019,01/11/2019,Multiparty signed/agreed,12,23380,IntraLocal,Imp,ExtSub,"•	William Bak Uloro (Signatory) – Kangi County 
•	John Utho Achom (Witness) – Kangi County 
•	Elario Ucuir Uyu (Signatory) – Roc Roc Don County 
•	James Aguer Ken (Witness) – Roc Roc Don County 
•	Peter Akuar Auger (Signatory) – Udici County 
•	Bernarto Uyak Uchen (Witness) – Udici County 
•	Nyiyuo Awet Nyiyuo (Signatory) – Kujaena County
•	Elario Den Aken (Witness) - Kujaena County
•	Peter Monylet Deng (Signatory) – Wau Municipality County 
•	Daniel Masimno Juya (Witness) - Wau Municipality County
•	Lual Aleu Mabuon (Signatory) – Marial Bai County 
•	Bol Majok Ngor Dut (Witness) - Marial Bai County
•	William Kamilo Mboro (Signatory) – Bessillia County
•	Raphael Daniel Mande (Witness) - Bessillia County
•	Natale Augustino Zalan (Signatory) – Baggari County 
•	Elias Andrea Ujang (Witness) - Baggari County
•	Gabriel Unango Uguen (Signatory) – Kpaile County 
•	Paul Kamilo Dufan (Witness) - Kpaile County
•	Adhal Kot Kon (Signatory) – Alur County 
•	Uchalla Dhal Nyabang (Witness) - Alur County
•	Athain Akuei Athain (Signatory) - Wau Bai County 
•	Mawein Wol Lony (Witness)  - Wau Bai County
•	Jamus Wol Achuil (Signatory) –  Alel Thony 
•	Isarbino Amet Makuac (Witness) - Alel Thony
•	Arou Kon Arou (Signatory) - Man Alor County 
•	Alphonsio Mawein Arou (Witness) - Man Alor County
•	Aru Athian Aru (Signatory) -  Tonj County 
•	Marko Mabior Ajiec (Witness) - Tonj County
•	Ayii Agiu Kuot (Signatory) – Warra County 
•	Kieu Athian Manoi (Witness) -  Warra County
•	Mathuc Madut Mawein (Signatory) – Pagol County 
•	Marko Mabior Ajiec (Witness) - Pagol County
•	Cikom Ayiei Cikom (Signatory) – Yar County 
•	Marko Mabior Ajiec (Witness) – Yar County 
•	Parum Malek Akuien (Signatory) - Thiet County 
•	Akot Mathiang Deng (Witness) - Thiet County
•	Kur Malek Mathok (Signatory) – Jak County 
•	Marko Mabior Niec (Witness) – Jak County 
•	Mawein Mayol Mawein (Signatory) – Kirik County 
•	John Maker Lon (Witness) -  Kirik County
•	Abraham Nyok Madut (Signatory) - Kuac South County 
•	Chol Yuot Chol (Witness) - Kuac South County
•	Deng Ajiek Agoth (Signatory) - Kuac North County 
•	David Ayok Akook (Witness) - Kuac North County
•	James Kuc Baak (Signatory) -  Aguok South County 
•	Joseph Manut Yel (Witness) - Aguok South County 
•	Wek Deng Ariech (Signatory) - Kuac West County 
•	Malueth Mayen Wol (Witness) - Kuac West County
•	Madut Teng Agany (Signatory) -  Buoyar County 
•	Madut Adup Majok (Witness) - Buoyar County","Sam Muhumure, UNMISS, Head of Field Office, Wau

Orasio Opiyo, PRWG, Coordinator

Ariech Deng Ariech, TOCH Representative

Thiep Mayuot Deng, NRC Representative

John Lupo Ucin, Malteser Int. Representative","Page 1: 
This agreement is the 1st review of the Marial Bai Agreement on Cattle Seasonal Movement and the 3rd Bussere review conference of agriculturalists and cattle keepers.",SSD,,626,,NA,NA,NA,NA,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Sudan,Government/territory,156,Sudan Transition Process,Africa (excl MENA),2374,5,Framework agreement between the Transitional Government of Sudan and the Darfur Track,2019,28/12/2019,Multiparty signed/agreed,4,7771,Intra,Pre,PreMix,"Agreement signed by parties: 

The Transitional Government of the Republic of Sudan
Lieutenant General Shams ad-Din Kabbashi,

The Darfur Track
Sudan Liberation Movement
Mohammed Bashir Abdullah

Sudanese Justice and Equality Movement
Ahmed Mohamed Tugod Lisan

Sudanese Liberation Forces Alliance
Mubarak Bakhit Ibrahim

Sudan Liberation Movement - Transitional Council
Nimr Muhammad Abdulrahman","Mediation

Counselor Tut Qaluak Manime
Adviser to the President of the Republic for Security Affairs","Page 1, Preamble 

Affirming the commitment of the Parties to the Juba Declaration signed on 11 September 2019 and renewed on 14 December 2019, have agreed on the following:",SDN,,625,,309,1644,NA,NA,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
India/(Bodoland),Government/territory,50,India Bodoland peace process,Asia and Pacific,2362,5,Memorandum of Settlement,2020,27/01/2020,Multiparty signed/agreed,10,15486,Intra,Imp,ExtPar,"Lawrence Islary
General Secretary, ABSU

Pramod Boro
President, ABSU

Ranjan Dalmary
NDFB

Gbbinda Basumatary
NDFB

B. Saoraigwra
NDFB

Dhirendra Boro
NDFB

Mihineswar Basumatary
President, UBPO

Kumar Sanjay Krishna
Chief Secretary, Govt. of Assam

Satyendra Garg
Joint Secretary (NE) MHA","Signing of the agreement is witnessed by: -

Hagrama Mohilary
(CEM, BTC)

Himanta Biswa Sarma
(Cabinet Minister, Assam)

Sarbananda Sonowal
(CM, Assam)",Tripartite agreements in 1993 and 2003 were signed leading to the creation of Bodoland Autonomous and Bodoland Territorial Councils under the Sixth Schedule to the Constitution for Bodo inhabited areas in Assam.,IND,,750,,421,1659,NA,NA,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Syria,Inter-group,138,Syrian Local Agreements,Middle East and North Africa,2345,5,Agreement between Tahrir al-Sham and operations room Fathbatu,2020,26/06/2020,Multiparty signed/agreed,1,1287,IntraLocal,Cea,Ceas,"From Tahrir al-Sham
Abu Hafs Nibsh

From Operations Room Fathbatu
Abu Abdul al-Allah al-Suri",,,SYR,,652,,299,NA,NA,NA,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Central African Republic,Inter-group,155,CAR: Local Processes,Africa (excl MENA),2319,5,Accord de Ouadda,2020,15/08/2020,Multiparty signed/agreed,1,1248,IntraLocal,Cea,Rel,"The following military officials have signed this commitment:
CL ANAMO AHAMAT DAGACHE
COORDINATOR - BOURMA-GUIDJA
OUADDA CON-ZONE - HASSANE
COLONEL NARKOYO
COLONEL B13","The following officials were witnesses:
THE REPRESENTATIVE OF THE PRESIDENT OF THE ISLAMIC COMMITTEE OF BRIA -BRIA ISSAKHA-ABAKAR
THE PRESIDENT OF THE OUADDA ISLAMIC COMMITTEE - ABDOULAYE MAHAMOUD
THE MAYOR OF THE CITY OF OUADDA - [signature]
THE GREAT MOSQUE IMAM - [signature]
THE BORNOU MOSQUE IMAM - [signature]
WALDA CHEIKH DAHIYA - [signature]
HEAD OF THE GOULA - [signature]
HEAD OF THE SARA - [signature]
HEAD OF THE KARA OF BRIA - ADAM CHAIB
CMOP / MPC - ADAWI HASSAN
CTS / RPRC - YASSA ABDOULAYE
CTS / FPRC - ABDOULAYE MAHAMAT
HEAD OF THE ARABS - IBRAHIM ALMAHADI
MONITORING COMMITTEE- HADJIBANE HAMADINE, AMAT HASSANE DELEGE

Negotiated by the prefect of Haute-Kotto and with the support of MINUSCA",,CAF,,482,,416,NA,NA,NA,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Myanmar,Government/territory,164,Myanmar 21st Century Panglong Process,Asia and Pacific,2369,5,Union Accord Part III (Pyidaungsu Accord),2020,21/08/2020,Multiparty signed/agreed,4,9240,Intra,SubPar,MultIss,"Dr. Tin Myo Win 
Representative of the Government Group 

Dr. May Win Myint 
Representative of the Hluttaw Group 

Lt-Gen Tin Maug Win 
Representative of the Tatmadaw Group 

Lian Hmung Sakhong 
Representative of the Ethnic Armed Organization Group 

U Thu Wai 
Representative of the Political Parties Group 

U Htone Phoo Dagon
Ethnic Representative Government Group

U Kyaw Win 
Relevant Representative of the Government Group 

Kya Sha Mwe 
Ethnic Representative Ethnic Armed Organization Group

Daw Khin Ma Ma Myo 
Relevant Representative of Ethnic Armed Organization Group 

U Zein Khan Ram 
Ethnic Representative Political Parties Group 

Nang Aye Aye Thwe 
Relevant Representative of the Political Parties Group",,Nationwide Ceasefire Agreement,MMR,,775,,NA,1658,NA,NA,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Central African Republic,Inter-group,155,CAR: Local Processes,Africa (excl MENA),2372,5,Non-aggression and peaceful cohabitation pact between the disputing parties from Bamingui-Bangoran,2020,27/08/2020,Multiparty signed/agreed,3,4969,IntraLocal,SubPar,MultIss,"Signatory parties 
Conflicting parties

Adam Moctar, Atahir English 

The President of the National Defense and Security Council of the FPRC
Abdoulaye Hissen 

His Majesty, Common Sultan-Mayor of Dar-El-Kouti
Ibrahim Senoussi 

The Head of the MINUSCA Office, 
Dr. Pollock Ndonodji 

The President of the CMOP, Facilitator and Guarantor of the Prefecture of Bamingui-Bangoran
Francois Dieudonne Bata Wapi Yepi",,"Page 1:
Reaffirming our commitment to respect the Political Agreement for Peace and Reconciliation in the Central African Republic (APPR-RCA) of February 6, 2019, in particular its articles 34 and 35.

Page 1:
Under the terms of this Pact 
a). Act of subversion means any act which incites, aggravates, or creates dissension within the FPRC with the intention or objective of destabilizing or creating insecurity, in particular by exacerbating racial, religious, linguistic, ethnic, and other differences, in violation of the Universal Declaration of Human Rights and the APPR-RCA;

Page 2:
b). Aggression means the use by one of the parties to this pact of armed force or any other hostile act, incompatible with the provisions of the APPR-RCA, and/or against the security of the civilian populations;  

Page 2:
Ill. Obligations / Commitments
Article 3
The parties undertake to 
a) Settle by peaceful means any dispute, in such a way that peace and security are not endangered, refrain in their relations from resorting to threats or the use of force in a manner incompatible with the APPR-RCA, and protect the civilian population in all circumstances  
...  
c) Scrupulously respect the five (05) points of the recommendations of the Executive Monitoring Committee (CES) of the APPR-RCA on the crisis in Ndele

Page 3: 
IV. Final provisions
Article 4
Any violation of this ""Pact"" is liable to expose the authors to national and international sanctions, per article 35 of the APPR-RCA as well as the relevant provisions of the decisions of the Peace and Security Council of the African Union and the Resolutions of the United Nations Security Council, in particular within the framework of their current sanctions regimes.
Article 5
The monitoring of this ""Pact"" is ensured by the CMOP, CTS, and MINUSCA per the Annex of the APPR-RCA points 5 and 6.
This ""Pact"" comes into force on the date of its signature by the parties.",CAF,,482,,416,NA,NA,NA,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
China/India,Territory,25,China-India border dispute peace process,Asia and Pacific,2361,5,Joint Press Statement,2020,10/09/2020,Multiparty signed/agreed,1,1818,Inter,Ren,Reimp,"H.E. Dr. S. Jaishankar, External Affairs Minister of India
H.E. Wang Yi, State Councillor and Foreign Minister of China",,"There is a mention of existing agreements and protocols in clause 3.  However, no agreements or protocols are specified.",IND,CHN,750,710,274,NA,NA,NA,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
